time,zeta,phi_obs,phi_clean,baseline_true,residual_true
296,-0.400930991615846,1.0371664420081124,1.0379198004505932,1.0385239886230424,-0.0006041881724493163
297,-0.46132094485550834,1.0388767096042473,1.039140545877446,1.0450073757491152,-0.005866829871669062
298,-0.9997436956265437,1.038555102673642,1.0392946310074436,1.1136704021174275,-0.07437577110998388
299,-0.2086056188409144,1.028500844338522,1.0316403929179425,1.0191344163618936,0.012505976556048936
300,-0.49168709793223114,1.0411594263349575,1.0396048465985144,1.0483451285015568,-0.008740281903042485
301,-0.3860372766451617,1.0347477947092398,1.0375583878285535,1.0369556053142162,0.000602782514337226
302,-0.4039275559356883,1.03930599898334,1.0379896653159577,1.03884097868388,-0.0008513133679222648
303,-0.21765735548427514,1.0314037405006669,1.0320025456918653,1.0200070387596583,0.011995506932207077
304,-0.4766370535394939,1.034969754255576,1.0393871777560542,1.0466842225184099,-0.007297044762355813
305,-0.2269996203252317,1.032079789381128,1.0323709362409443,1.0209116006425538,0.011459335598390595
306,-0.06759276174864601,1.029301302902251,1.0255411743202856,1.0060033980447451,0.019537776275540486
307,-0.2732839418184156,1.0353625926442283,1.0341059321917423,1.025453070420099,0.00865286177164333
308,-0.7402440693438938,1.041026155846585,1.040225730978868,1.07784910479165,-0.03762337381278209
309,-0.24168980263926593,1.031280674888692,1.0329384702712716,1.0223421264427621,0.010596343828509453
310,0.1939073017872585,1.0136852622364996,1.0143500098374771,0.9837180767829619,0.030631933054515358
311,-0.23336148080724783,1.0314167037328115,1.032618526697177,1.0215298876709056,0.011088639026271373
312,0.15651032555364472,1.016057414969479,1.015815162292432,0.9867557620083148,0.02905940028411717
313,0.1508456060849791,1.0175376704833972,1.0160421793773122,0.987220005096351,0.028822174280961232
314,0.03776373658301621,1.0170279393281392,1.0208224811293307,0.996722701774982,0.0240997793543488
315,-0.009265351533083749,1.023296150299375,1.0229151866833395,1.0008123654263632,0.02210282125697623
316,0.3015331394550471,1.0106922934271632,1.0104554873766227,0.9752292506798026,0.03522623669682018
317,-0.01614438776923227,1.0251866459458776,1.0232240813956097,1.0014176440060898,0.02180643738951986
318,0.1563580363059848,1.0165581800137657,1.0158212481171214,0.9867682283597634,0.02905301975735805
319,0.2692222553820992,1.01417325258442,1.0115766723859125,0.9777392844255482,0.03383738796036428
320,0.24327133099149667,1.0117749587027378,1.0125060466146438,0.9797788492777371,0.032727197336906794
